35.53353777215208, 139.81709522051997
35.52819430570559, 139.81078666491695
35.521104059103095, 139.80246108813472
35.522939831485054, 139.79984325213618
35.524616361196166, 139.8017744426269
35.525943589045795, 139.80022949023433
35.529820365741074, 139.8043493632812
35.534919264298104, 139.80078738970943
35.53212975516576, 139.7950367335815
35.53517668862323, 139.7845119095149
35.53517668862323, 139.7845119095149
35.53693810227563, 139.7789329147639
35.54385113664283, 139.76338102833748
35.54603908996427, 139.75366852381015
35.544677275951564, 139.74735996820712
35.54520105330867, 139.7382619152286
35.54104565885716, 139.73431370355868
35.54104565885716, 139.7327687511661
35.542721810258335, 139.73049423792148
35.543490034609995, 139.72650311090732
35.541150419346, 139.72173950769687
35.53821707393502, 139.71822044946933
35.536540828392575, 139.71062443353915
35.53629637299101, 139.7037150631168
35.53870597228663, 139.69972393610263
35.542372614938564, 139.69770691492343
35.54502646123641, 139.69809315302157
35.54872773177646, 139.70264217951083
35.551905101324614, 139.70410130121493
35.55504743087164, 139.70075390436435
35.5566534628523, 139.69405911066318
35.55836420065529, 139.68822262384677
35.5611571634973, 139.68139908411288
35.56604461427178, 139.67642090418124
35.57236294809918, 139.67410347559237
35.584768609946856, 139.66951153375888
35.589724418314546, 139.66388962366366
35.59000360965845, 139.65487740137362
35.593912186241624, 139.65760252573276
35.59579661033627, 139.6530534992435
35.597262242849844, 139.65391180612826
35.5967039098187, 139.6559717426517
35.59907679830229, 139.65768835642123
35.59879763860273, 139.66275236704135
35.59984448245535, 139.6647264728763
35.59928616743796, 139.66961882211947
35.592376696771474, 139.67622778513217
35.59502888735665, 139.6808626423099
35.60179855434331, 139.68060515024447
35.605497202637515, 139.6808626423099
35.60542741840307, 139.6845533619144
35.6091956799689, 139.68463919260287
35.613591760809776, 139.68369505502963
35.61142864010976, 139.68738577463412
35.61128908192692, 139.69099066355014
35.60849786714311, 139.6951963672855
35.60459000284218, 139.69725630380893
35.60151940413772, 139.7013761768558
35.600193427363294, 139.71407911875033
35.597192451433955, 139.71476576425815
35.59642474184258, 139.71768400766635
35.59209751370344, 139.71940062143588
35.594261157013555, 139.7215463886478
35.594627505078826, 139.72798369028354
35.59218468890678, 139.73055861093783
35.58876462103109, 139.7291853199222
35.587368632972264, 139.7303011188724
35.58750823287344, 139.73854086496615
35.590718963421885, 139.74772474863315
35.58862502332052, 139.74875471689487
35.588974017140586, 139.75570700266147
35.58492559530196, 139.7559644947269
35.58471618860473, 139.76240179636264
35.594348329860686, 139.7654917011478
35.59253366720966, 139.76720831491733
35.59561892865378, 139.7731306324222
35.59036796328714, 139.7766994137595
35.58673841639254, 139.7734378475974
35.584853779070635, 139.77652775238255
35.58659881514917, 139.77833019684056
35.58024670110008, 139.78759991119603
35.577105359615246, 139.78502499054173
35.577208019481795, 139.7754548687766
35.56952867591419, 139.76979004333714
35.568970149484564, 139.77116333435276
35.57043627305817, 139.78552479058484
35.54852686171173, 139.80135248525514
35.54594296739277, 139.80461405141725
35.5388892104093, 139.80967806203736
35.5358859374691, 139.80349825246705
35.53127604398413, 139.80710314138307
35.54234746165211, 139.8198060832776
35.54381407223795, 139.82298181875123
35.54156633270125, 139.8260394065156
